Comando,NomeCat,IDProduto,CodProd,Nomeprod,Peso,Descricao,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,OrdemProd,RamoProd,DescrHTM,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,URLProd
A,Mouse,7850033,5573,Mouse Microsoft Mobile 1850 Wifi Usb Preto - U7z-00008,180,Mouse Microsoft Mobile 1850 Wifi Usb Preto - U7z-00008,FALSE,23,0,TRUE,0,62,88.78,0,0,0,,,FALSE,FALSE,MOUSE1850-1200-1.jpg,"MOUSE1850-1200-1.jpg,MOUSE1850-1200-2.jpg,MOUSE1850-1200-3.jpg,MOUSE1850-1200-4.jpg","MOUSE1850-1200-1.jpg,MOUSE1850-1200-2.jpg,MOUSE1850-1200-3.jpg,MOUSE1850-1200-4.jpg",0,,5573.html,10,10,885370727012,TRUE,FALSE,160,150,170,,885370727012,mouse-microsoft-mobile-1850-wifi-usb-preto-u7z-00008
A,MousePad,7711279,5480,Mousepad Multilaser Warrior Ac287 Gamer Verde,280,Mousepad Multilaser Warrior Ac287 Gamer Verde,FALSE,2,0,TRUE,0,23.56,33.2,0,0,0,,,FALSE,FALSE,AC287-1200-1.jpg,AC287-1200-1.jpg,AC287-1200-1.jpg,0,574,5480.html,10,10,7899838812120,TRUE,FALSE,260,20,350,,7899838812120,mousepad-multilaser-ac287-gamer
A,Telefonia,7658248,5391,Telefone Headset Intelbras Hsb50,350,Telefone Headset Intelbras Hsb50,FALSE,5,0,TRUE,0,108.93,166.56,0,0,0,,,FALSE,FALSE,HSB50-1200-1.jpg,"HSB50-1200-1.jpg,HSB50-1200-2.jpg,HSB50-1200-3.jpg","HSB50-1200-1.jpg,HSB50-1200-2.jpg,HSB50-1200-3.jpg",0,23,5391.html,10,10,7896637637961,TRUE,FALSE,180,70,200,,7896637637961,telefone-de-mesa-intelbras-hsb50
A,Teclado,7711278,5354,Teclado Multilaser Tc196 Semi Mecanico Gamer Usb,1230,Teclado Multilaser Tc196 Semi Mecanico Gamer Usb,FALSE,12,0,TRUE,0,87.65,122,0,0,0,,,FALSE,FALSE,TC196-1200-1.jpg,"TC196-1200-1.jpg,TC196-1200-2.jpg","TC196-1200-1.jpg,TC196-1200-2.jpg",0,598,5354.html,10,10,7899838801612,TRUE,FALSE,160,70,470,,7899838801612,teclado-multilaser-tc196-semi-mecanico-gamer
A,Fontes AT/ATX,7785039,5303,Fonte De Energia Bluecase 230w Real 20+4p Blu230atx,550,Fonte De Energia Bluecase 230w Real 20+4p Blu230atx,FALSE,60,0,TRUE,0,54.48,77.67,0,0,0,,,TRUE,FALSE,bluecase230w-1200-1b.jpg,"bluecase230w-1200-1b.jpg,bluecase230w-1200-2.jpg","bluecase230w-1200-1.jpg,bluecase230w-1200-2.jpg",0,0,5303.html,10,10,5000000037896,TRUE,FALSE,140,80,150,,5000000037896,fonte-bluecase-230w-reais-atx
A,Monitores,7862963,5273,"Monitor Acer 21,5 V226hql Led- Full Hd-Hdmi-Dvi-Vga",4900,"Monitor Acer 21,5 V226hql Led- Full Hd-Hdmi-Dvi-Vga",FALSE,4,0,TRUE,0,839.9,1111,0,0,0,,,FALSE,FALSE,5273-1.jpg,"5273-1.jpg,5273-2.jpg,5273-3.jpg,5273-4.jpg,5273-5.jpg","5273-1.jpg,5273-2.jpg,5273-3.jpg,5273-4.jpg,5273-5.jpg",0,,5273.html,10,10,4713392561108,TRUE,FALSE,420,120,560,,4713392561108,monitor-acer-21-5-v226hql-led--full-hd-hdmi-dvi-vga
A,Kit Teclado+Mouse,7847194,5238,Teclado+Mouse Logitech Mk235 Wifi Preto - 920-007903,550,Teclado+Mouse Logitech Mk235 Wifi Preto - 920-007903,FALSE,182,0,TRUE,0,108.33,144.33,0,0,0,,,FALSE,FALSE,5238-1.jpg,"5238-1.jpg,5238-2.jpg,5238-3.jpg","5238-1.jpg,5238-2.jpg,5238-3.jpg",0,,5238.html,10,10,97855120205,TRUE,FALSE,140,60,450,,97855120205,teclado-mouse-logitech-mk235-wifi-preto-920-007903
A,Mouse,7783593,5236,Mouse Logitech M280 Wifi Usb Cinza - 910-004285,200,Mouse Logitech M280 Wifi Usb Cinza - 910-004285,FALSE,12,0,TRUE,0,58.25,77.67,0,0,0,,,FALSE,FALSE,5236-1.jpg,"5236-1.jpg,5236-2.jpg,5236-3.jpg","5236-1.jpg,5236-2.jpg,5236-3.jpg",0,573,5236.html,10,10,97855107510,TRUE,FALSE,160,120,160,,97855107510,mouse-logitech-m280-wifi-usb-cinza-910-004285
A,Áudio Conferência,7066444,5230,Speak Jabra 510 - Uc 7510-209,400,Speak Jabra 510 - Uc 7510-209,FALSE,197,0,TRUE,0,690,1299.9,1111,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,TRUE,JABRA-510-1-x4b.jpg,"JABRA-510-1-x4b.jpg,JABRA-510-3-x4.jpg","JABRA-510-1-x8.jpg,JABRA-510-3-x8.jpg",255,425,5230.html,10,10,,TRUE,FALSE,200,200,100,,UC7510-209,jabra-510
A,Headset e Fones,7835346,5199,Headset Multilaser Ph120 Gamer Nylon P2,260,Headset Multilaser Ph120 Gamer Nylon P2,FALSE,2,0,TRUE,0,57.44,77.67,0,0,0,,,FALSE,FALSE,5199-1.jpg,5199-1.jpg,5199-1.jpg,0,409,5199.html,10,10,7899838801725,TRUE,FALSE,180,100,210,,7899838801725,headset-multilaser-ph120-gamer-nylon-p2
A,Biometria,7043413,5142,Leitor Biométrico Hamster Dx - Nitgen - Fingkey,200,Leitor Biométrico Hamster Dx - Nitgen - Fingkey,FALSE,60,0,TRUE,0,410,599.9,577.67,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,TRUE,hamster-dx-200x200-1.jpg,hamster-dx-400x400-1.jpg,hamster-dx-800x800-1.jpg,255,591,5142.html,10,10,,TRUE,FALSE,160,160,100,,hfdu06,leitor-biometrico-hamster-dx-nitgen-fingkey
A,| NOVO,7929159,5132,Adaptador Tp-Link Tl-Wn725n Wifi 150mbps Usb,120,Adaptador Tp-Link Tl-Wn725n Wifi 150mbps Usb,TRUE,11,0,FALSE,,40.84,69.9,0,0,0,,,FALSE,FALSE,https://s3.amazonaws.com/iderislab/4248/2020/5/20/4248_cf79e0ad-f660-4307-af2a-93497dc50198_100x100.jpg,https://s3.amazonaws.com/iderislab/4248/2020/5/20/4248_cf79e0ad-f660-4307-af2a-93497dc50198_100x100.jpg,,0,,5132.html,10,10,845973050719,TRUE,FALSE,120,40,150,,845973050719,
A,Adaptadores,7863757,5096,Mini Adaptador Tp-Link Tl-Wn823n Wifi 300mbps Usb,130,Mini Adaptador Tp-Link Tl-Wn823n Wifi 300mbps Usb,FALSE,0,0,TRUE,0,57.9,83.22,0,0,0,,,FALSE,FALSE,823N-1200-1.jpg,823N-1200-1.jpg,823N-1200-1.jpg,0,,5096.html,10,10,77348009422,TRUE,FALSE,140,40,150,,77348009422,mini-adaptador-tp-link-tl-wn823n-wifi-300mbps-usb
A,Telefonia,7633991,5048,Aparelho Telefone Intelbras Tc50 Premium Preto,500,Aparelho Telefone Intelbras Tc50 Premium Preto,FALSE,1,0,TRUE,0,53.77,83.22,0,0,0,,,FALSE,FALSE,TC50-1200-1.jpg,TC50-1200-1.jpg,TC50-1200-1.jpg,0,1108,5048.html,10,10,7896637616492,TRUE,FALSE,150,100,210,,7896637616492,tc50
A,Monitores,7811921,4890,Suporte Monitor Reliza Vidro Fume 03.002.012,2800,Suporte Monitor Reliza Vidro Fume 03.002.012,FALSE,0,0,TRUE,0,125,154.9,0,0,0,,,FALSE,FALSE,relizasuportevidro-1200-1.jpg,"relizasuportevidro-1200-1.jpg,relizasuportevidro-1200-2.jpg,relizasuportevidro-1200-3.jpg,relizasuportevidro-1200-4.jpg","relizasuportevidro-1200-1.jpg,relizasuportevidro-1200-2.jpg,relizasuportevidro-1200-3.jpg,relizasuportevidro-1200-4.jpg",0,572,4890.html,10,10,7901033883178,TRUE,FALSE,260,50,360,,7901033883178,suporte-monitor-reliza-vidro-fume-03002012
A,Roteadores e Access Point,7904005,4880,Roteador Wireless Tp-Link Archer C20 Ac750,700,Roteador Wireless Tp-Link Archer C20 Ac750,FALSE,3,0,TRUE,0,113.5,161,0,0,0,,,FALSE,FALSE,roteador-tp-link-ac750-archer-c20-1x2.jpg,"roteador-tp-link-ac750-archer-c20-1x4.jpg,roteador-tp-link-ac750-archer-c20-2x4.jpg,roteador-tp-link-ac750-archer-c20-3x4.jpg,roteador-tp-link-ac750-archer-c20-4x4.jpg","roteador-tp-link-ac750-archer-c20-1x8.jpg,roteador-tp-link-ac750-archer-c20-2x8.jpg,roteador-tp-link-ac750-archer-c20-3x8.jpg,roteador-tp-link-ac750-archer-c20-4x8.jpg",0,,4880.html,10,10,7898544552481,TRUE,FALSE,200,100,250,,7898544552481,roteador-wireless-tp-link-archer-c20-ac750
A,Roteadores e Access Point,7775763,4879,Router Tp-Link Tl-Wr840n Wifi 300mbps 10/100 Mbits,420,Router Tp-Link Tl-Wr840n Wifi 300mbps 10/100 Mbits,FALSE,0,0,TRUE,0,77.11,111,0,0,0,,,FALSE,FALSE,WR840N-1200-1.jpg,"WR840N-1200-1.jpg,WR840N-1200-3.jpg,WR840N-1200-2.jpg","WR840N-1200-1.jpg,WR840N-1200-3.jpg,WR840N-1200-2.jpg",0,590,4879.html,10,10,7898544552504,TRUE,FALSE,240,100,300,,7898544552504,router-tp-link-tl-wr840n-wi-fi-300mbps-10-100-mbits
A,Headset e Fones,7431230,4855,Headset Logitech H151,222,Headset Logitech H151,FALSE,67,0,TRUE,0,79,116.56,0,0,0,,,FALSE,FALSE,headset-logitech-h151-1x2.jpg,"headset-logitech-h151-1x4.jpg,headset-logitech-h151-2x4.jpg,headset-logitech-h151-3x4.jpg,headset-logitech-h151-4x4.jpg","headset-logitech-h151-1x8.jpg,headset-logitech-h151-2x8.jpg,headset-logitech-h151-3x8.jpg,headset-logitech-h151-4x8.jpg",220,409,4855.html,10,10,97855112866,TRUE,FALSE,220,70,220,,97855112866,headset-logitech-h151
A,Adaptadores,7818138,4846,Adaptador Vinik Mini Displayport Macho X Vga Femea 15cm,200,Adaptador Vinik Mini Displayport Macho X Vga Femea 15cm,FALSE,3,0,TRUE,0,22.5,33.22,0,0,0,,,FALSE,FALSE,AMDP-VF15CM-1200-1.jpg,AMDP-VF15CM-1200-1.jpg,AMDP-VF15CM-1200-1.jpg,0,391,4846.html,10,10,7898547285621,TRUE,FALSE,120,20,160,,7898547285621,adaptador-vinik-min-displayport-macho-vga-femea-15-cm
A,Mouse,7842366,4743,Mouse Microsoft P5800061 Preto Usb - 72586-01,100,Mouse Microsoft P5800061 Preto Usb - 72586-01,FALSE,104,0,TRUE,0,59.9,81,0,0,0,,,FALSE,FALSE,4743-1.jpg,"4743-1.jpg,4743-2.jpg,4743-3.jpg","4743-1.jpg,4743-2.jpg,4743-3.jpg",0,573,4743.html,10,10,885370433807,TRUE,FALSE,150,80,200,,885370433807,mouse-microsoft-p5800061-preto-usb-72586-01
A,Fontes AT/ATX,7842292,4730,Fonte Thermaltake 600w Real Ps-Spd-0600npcwbz-W,2130,Fonte Thermaltake 600w Real Ps-Spd-0600npcwbz-W,FALSE,1,0,TRUE,0,340.64,499.89,0,0,0,,,FALSE,FALSE,4730-1.jpg,"4730-1.jpg,4730-2.jpg,4730-3.jpg,4730-4.jpg","4730-1.jpg,4730-2.jpg,4730-3.jpg,4730-4.jpg",0,554,4730.html,10,10,4717964402431,TRUE,FALSE,200,100,240,,4717964402431,fonte-thermaltake-600w-real-ps-spd-0600npcwbz-w
A,Headset e Fones,7869780,4717,Headset Microsoft Lx-3000 Lifechat Usb-A - Jug-00013,410,Headset Microsoft Lx-3000 Lifechat Usb-A - Jug-00013,FALSE,55,0,TRUE,0,157.43,222.11,0,0,0,,,FALSE,FALSE,4717-1.jpg,"4717-1.jpg,4717-2.jpg,4717-3.jpg","4717-1.jpg,4717-2.jpg,4717-3.jpg",0,,4717.html,10,10,885370430202,TRUE,FALSE,200,90,230,,885370430202,headset-microsoft-lx-3000-lifechat-usb-a-jug-00013
A,| EM BREVE,7045762,4691,Headset Logitech H390,400,Headset Logitech H390,FALSE,0,0,FALSE,4,140,249.9,199.89,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,TRUE,logitech-h390-200x200-1.jpg,"logitech-h390-400x400-1.jpg,logitech-h390-400x400-2.jpg,logitech-h390-400x400-3.jpg,logitech-h390-400x400-4.jpg,logitech-h390-400x400-5.jpg","logitech-h390-800x800-1.jpg,logitech-h390-800x800-2.jpg,logitech-h390-800x800-3.jpg,logitech-h390-800x800-4.jpg,logitech-h390-800x800-5.jpg",125,16,4691.html,10,10,,TRUE,FALSE,7,20,16,FZ91kIafqfI,97855046871,headset-logitech-h390
A,Mouse,7847175,4376,Mouse Logitech M280 Wifi Usb Preto - 910-004284,200,Mouse Logitech M280 Wifi Usb Preto - 910-004284,FALSE,27,0,TRUE,0,63.02,88.78,0,0,0,,,FALSE,FALSE,M280-800-1preto.jpg,"M280-800-1preto.jpg,M280-800-2preto.jpg,M280-800-3preto.jpg,M280-800-4preto.jpg","M280-800-1preto.jpg,M280-800-2preto.jpg,M280-800-3preto.jpg,M280-800-4preto.jpg",0,,4376.html,10,10,97855107435,TRUE,FALSE,160,120,160,,97855107435,mouse-logitech-m280-wifi-usb-preto-910-004284
A,| NOVO,7899202,4253,Impressora Fiscal Bematech Mp-4200 Termica Th Hub,1200,Impressora Fiscal Bematech Mp-4200 Termica Th Hub,TRUE,1,0,FALSE,,1437.03,2019,0,0,0,,,FALSE,FALSE,https://s3.amazonaws.com/iderislab/4248/2020/8/19/4248_bb639d67-81a6-426c-9972-0a88deaadc21_100x100.jpg,https://s3.amazonaws.com/iderislab/4248/2020/8/19/4248_bb639d67-81a6-426c-9972-0a88deaadc21_100x100.jpg,,0,,4253.html,10,10,7898378253868,TRUE,FALSE,180,160,250,,7898378253868,
A,Kit Teclado+Mouse,7707851,4214,Teclado+Mouse Multilaser Tc195 Gamer Usb,940,Teclado+Mouse Multilaser Tc195 Gamer Usb,FALSE,32,0,TRUE,0,99.26,122.11,0,0,0,,,FALSE,FALSE,TC195-1200-1.jpg,"TC195-1200-1.jpg,TC195-1200-2.jpg,TC195-1200-3.jpg","TC195-1200-1.jpg,TC195-1200-2.jpg,TC195-1200-3.jpg",0,598,4214.html,10,10,7898476329564,TRUE,FALSE,220,40,490,,7898476329564,kit-teclado-mouse-multilaser-tc195
A,Memoria RAM,7867586,4187,Memória Ram Kingston Desk Ddr3 4gb 1600mhz Kvr16n11s8/4wp,100,Memória Ram Kingston Desk Ddr3 4gb 1600mhz Kvr16n11s8/4wp,FALSE,6,0,TRUE,0,149.5,211,0,0,0,,,FALSE,FALSE,4187.jpg,4187.jpg,4187.jpg,0,,4187.html,10,10,740617317480,TRUE,FALSE,60,10,160,,740617317480,memoria-ram-kingston-desk-ddr3-4gb-1600mhz-kvr16n11s8-4wp
A,Adaptadores,7875187,4172,Adaptador Tp-Link 300mbps Usb Wifi Tl-Wn821n,130,Adaptador Tp-Link 300mbps Usb Wifi Tl-Wn821n,FALSE,0,0,TRUE,0,57.09,77.67,0,0,0,,,FALSE,FALSE,821N-1200-1.jpg,821N-1200-1.jpg,821N-1200-1.jpg,0,,4172.html,10,10,813120012880,TRUE,FALSE,210,60,150,,813120012880,adaptador-tp-link-300mbps-usb-wifi-tl-wn821n
A,Mouse,7729566,4087,Mouse Logitech M185 Wifi Usb Vermelho - 910-003635,220,Mouse Logitech M185 Wifi Usb Vermelho - 910-003635,FALSE,49,0,TRUE,0,34.31,49.89,0,0,0,,,FALSE,FALSE,M185VERMELHO-1200-1.jpg,M185VERMELHO-1200-1.jpg,M185VERMELHO-1200-1.jpg,0,573,4087.html,10,10,97855094278,TRUE,FALSE,230,100,240,,97855094278,mouse-logitech-m185-vermelho
A,Telefonia,7893187,4085,Aparelho Telefone Intelbras Pleno Preto,450,Aparelho Telefone Intelbras Pleno Preto,FALSE,4,0,TRUE,0,43,66.56,0,0,0,,,FALSE,FALSE,telefone-intelbras-pleno-pretox2.jpg,"telefone-intelbras-pleno-pretox4.jpg,telefone-intelbras-pleno-preto-2x4.jpg,telefone-intelbras-pleno-preto-3x4.jpg,telefone-intelbras-pleno-preto-4x4.jpg","telefone-intelbras-pleno-pretox8.jpg,telefone-intelbras-pleno-preto-2x8.jpg,telefone-intelbras-pleno-preto-3x8.jpg,telefone-intelbras-pleno-preto-4x8.jpg",0,,4085.html,10,10,7896637609296,TRUE,FALSE,140,100,200,,7896637609296,aparelho-telefone-intelbras-pleno-preto
A,Código de Barras,7854529,4036,Leitor Código Barras Honeywell Eclipse Mk5145 Usb,300,Leitor Código Barras Honeywell Eclipse Mk5145 Usb,FALSE,9,0,TRUE,0,358.9,488.78,0,0,0,,,FALSE,FALSE,MK5145-1200-1.jpg,MK5145-1200-1.jpg,MK5145-1200-1.jpg,0,,4036.html,10,10,7898409751035,TRUE,FALSE,160,120,250,,7898409751035,leitor-codigo-barras-honeywell-eclipse-mk5145-usb
A,Acessórios,7763804,4008,Docking Station Vinik Ds-A30hb P/Hd 2.5 - 3.5 Usb 3.0,450,Docking Station Vinik Ds-A30hb P/Hd 2.5 - 3.5 Usb 3.0,FALSE,2,0,TRUE,0,151.91,211,0,0,0,,,FALSE,FALSE,DSA030-1200-1.jpg,"DSA030-1200-1.jpg,DSA030-1200-2.jpg,DSA030-1200-4.jpg,DSA030-1200-3.jpg","DSA030-1200-1.jpg,DSA030-1200-2.jpg,DSA030-1200-4.jpg,DSA030-1200-3.jpg",0,557,4008.html,10,10,7908020906186,TRUE,FALSE,150,100,170,,7908020906186,docking-station-vinik-ds-a30hb-hd-2-5-3-5-usb-3-0
A,Webcam,7559697,3920,Webcam Logitech C270 Hd,350,Webcam Logitech C270 Hd,FALSE,1321,0,TRUE,4,119.02,199.9,154.33,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,TRUE,webcam-logitech-c270-1x2.jpg,"webcam-logitech-c270-1x4.jpg,webcam-hd-logitech-c270-2x4.jpg,webcam-hd-logitech-c270-3x4.jpg","webcam-logitech-c270-1x8.jpg,webcam-hd-logitech-c270-2x8.jpg,webcam-hd-logitech-c270-3x8.jpg",150,600,3920.html,10,10,638084718414,TRUE,FALSE,170,160,170,,638084718414,webcam-logitech-c270-hd
A,Headset e Fones,7818137,3540,Headset Multilaser Ph087 P2 Headfun Branco,220,Headset Multilaser Ph087 P2 Headfun Branco,FALSE,17,0,TRUE,0,31.37,49.88,0,0,0,,,TRUE,FALSE,3540-1.jpg,"3540-1.jpg,3540-2.jpg","3540-1.jpg,3540-2.jpg",0,409,3540.html,10,10,7898506463657,TRUE,FALSE,170,90,200,,7898506463657,fone-de-ouvido-multilaser-ph087
A,Teclado,7736521,3506,Teclado Logitech K270 S/Fio Usb Preto/Prata - 920-004427,700,Teclado Logitech K270 S/Fio Usb Preto/Prata - 920-004427,FALSE,2,0,TRUE,0,87.9,122.11,0,0,0,,,FALSE,FALSE,K270-1200-1.jpg,K270-1200-1.jpg,K270-1200-1.jpg,0,598,3506.html,10,10,97855088796,TRUE,FALSE,160,80,480,,97855088796,teclado-logitech-k270-wifi
A,Roteadores e Access Point,7875186,3458,Repetidor Expansor Tp-Link Tl-Wa850re Wi-Fi 300 Mbps,250,Repetidor Expansor Tp-Link Tl-Wa850re Wi-Fi 300 Mbps,FALSE,0,0,TRUE,0,100.99,144.33,0,0,0,,,FALSE,FALSE,TL-WA850RE-1200-1.jpg,"TL-WA850RE-1200-1.jpg,TL-WA850RE-1200-2.jpg,TL-WA850RE-1200-3.jpg,TL-WA850RE-1200-4.jpg","TL-WA850RE-1200-1.jpg,TL-WA850RE-1200-2.jpg,TL-WA850RE-1200-3.jpg,TL-WA850RE-1200-4.jpg",0,,3458.html,10,10,7898544550180,TRUE,FALSE,100,90,160,,7898544550180,repetidor-expansor-tp-link-tl-wa850re-wi-fi-300-mbps
A,Apresentadores,7842763,3430,Apresentador Mult Logitech R400 2.4ghz Usb - 910-001354,200,Apresentador Mult Logitech R400 2.4ghz Usb - 910-001354,FALSE,4,0,TRUE,0,113.03,155.44,0,0,0,,,FALSE,FALSE,R400-1200-1.jpg,R400-1200-1.jpg,R400-1200-1.jpg,0,540,3430.html,10,10,97855061614,TRUE,FALSE,160,100,150,,97855061614,apresentador-mult-logitech-r400-2-4ghz-usb-910-001354
A,Webcam,7658242,3393,Webcam Multilaser Wc045 Night Vision 16mp,120,Webcam Multilaser Wc045 Night Vision 16mp,FALSE,1,0,TRUE,0,76.9,99.9,0,0,0,,,FALSE,FALSE,WC045-1200-1.jpg,WC045-1200-1.jpg,WC045-1200-1.jpg,0,600,3393.html,10,10,7898506455713,TRUE,FALSE,150,100,150,,7898506455713,webcam-multilaser-wc045-night-vision
A,Mouse,7430687,3354,Mouse Logitech M90 Usb,150,Mouse Logitech M90 Usb,FALSE,1568,0,TRUE,0,22,33.22,0,0,0,,,TRUE,FALSE,mouse-logitech-m90-usb-1x2.jpg,"mouse-logitech-m90-usb-1x4.jpg,mouse-logitech-m90-usb-2x4.jpg,mouse-logitech-m90-usb-3x4.jpg,mouse-logitech-m90-usb-4x4.jpg","mouse-logitech-m90-usb-1x8.jpg,mouse-logitech-m90-usb-2x8.jpg,mouse-logitech-m90-usb-3x8.jpg,mouse-logitech-m90-usb-4x8.jpg",222,16,3354.html,10,10,97855102355,TRUE,FALSE,120,120,150,,97855102355,mouse-logitech-m90-usb
A,Mouse,7848919,3316,Mini Mouse Logitech M187 Wifi Usb Preto - 910-005459,100,Mini Mouse Logitech M187 Wifi Usb Preto - 910-005459,FALSE,13,0,TRUE,0,44,58.78,0,0,0,,,FALSE,FALSE,3316-1.jpg,"3316-1.jpg,3316-2.jpg,3316-3.jpg,3316-4.jpg,3316-5.jpg","3316-1.jpg,3316-2.jpg,3316-3.jpg,3316-4.jpg,3316-5.jpg",0,,3316.html,10,10,7898615033086,TRUE,FALSE,100,50,150,,7898615033086,mini-mouse-logitech-m187-wifi-usb-preto-910-005459
A,Teclado,7430216,3187,Teclado Logitech K120,300,Teclado Logitech K120,FALSE,653,0,TRUE,0,50.58,69.89,0,0,0,,,TRUE,FALSE,teclado-logitech-k120-1x2.jpg,"teclado-logitech-k120-1x4.jpg,teclado-logitech-k120-2x4.jpg,teclado-logitech-k120-3x4.jpg,teclado-logitech-k120-4x4.jpg","teclado-logitech-k120-1x8.jpg,teclado-logitech-k120-2x8.jpg,teclado-logitech-k120-3x8.jpg,teclado-logitech-k120-4x8.jpg",220,598,3187.html,10,10,,TRUE,FALSE,500,200,40,,97855088758,teclado-logitech-k120
A,Kit Teclado+Mouse,7430259,3022,Teclado E Mouse Logitech Mk270 Sem Fio,780,Teclado E Mouse Logitech Mk270 Sem Fio,FALSE,19,0,TRUE,0,126,166.56,0,0,0,,,FALSE,FALSE,teclado-e-mouse-logitech-mk270-sem-fio-1x2.jpg,"teclado-e-mouse-logitech-mk270-sem-fio-1x4.jpg,teclado-e-mouse-logitech-mk270-sem-fio-2x4.jpg,teclado-e-mouse-logitech-mk270-sem-fio-3x4.jpg,teclado-e-mouse-logitech-mk270-sem-fio-4x4.jpg","teclado-e-mouse-logitech-mk270-sem-fio-1x8.jpg,teclado-e-mouse-logitech-mk270-sem-fio-2x8.jpg,teclado-e-mouse-logitech-mk270-sem-fio-3x8.jpg,teclado-e-mouse-logitech-mk270-sem-fio-4x8.jpg",220,598,3022.html,10,10,97855088864,TRUE,FALSE,140,60,400,,97855088864,teclado-e-mouse-logitech-mk270-sem-fio
A,Teclado,7760345,3021,Teclado Logitech K230 Wifi Usb Preto - 920-004425,500,Teclado Logitech K230 Wifi Usb Preto - 920-004425,FALSE,5,0,TRUE,0,76.45,122.11,0,0,0,,,FALSE,FALSE,K230.jpg,"K230.jpg,K230-1200-2.jpg","K230.jpg,K230-1200-2.jpg",0,598,3021.html,10,10,97855088772,TRUE,FALSE,150,50,400,,97855088772,teclado-logitech-k230-sem-fio
A,Monitores,7876426,2852,Monitor Aoc 21.5 Lcd Led Preto - E2270swhen,3500,Monitor Aoc 21.5 Lcd Led Preto - E2270swhen,FALSE,4,0,TRUE,0,775.25,1033.22,0,0,0,,,FALSE,FALSE,2852-1.jpg,"2852-1.jpg,2852-2.jpg","2852-1.jpg,2852-2.jpg",0,,2852.html,10,10,7898620271084,TRUE,FALSE,400,100,600,,7898620271084,monitor-aoc-21-5-lcd-led-preto-e2270swhen
A,Monitores,7851777,2830,"Monitor 18,5`` Lcd Led Aoc Preto - E970swnl",2400,"Monitor 18,5`` Lcd Led Aoc Preto - E970swnl",FALSE,2,0,TRUE,0,292,944.33,0,0,0,,,FALSE,TRUE,2830-1.jpg,"2830-1.jpg,2830-2.jpg,2830-3.jpg","2830-1.jpg,2830-2.jpg,2830-3.jpg",0,,2830.html,10,10,7898930919331,TRUE,FALSE,470,100,320,,7898930919331,monitor-18-5-lcd-led-aoc-preto-e970swnl
A,Kit Teclado+Mouse,7658241,2557,Teclado+Mouse Logitech Mk220 S/Fio Preto - 920-004431,550,Teclado+Mouse Logitech Mk220 S/Fio Preto - 920-004431,FALSE,180,0,TRUE,0,96,144.33,0,0,0,,,TRUE,FALSE,MK220-1200-2.jpg,"MK220-1200-2.jpg,MK220-1200-1.jpg,MK220-1200-3.jpg","MK220-1200-2.jpg,MK220-1200-1.jpg,MK220-1200-3.jpg",222,598,2557.html,10,10,97855088826,TRUE,FALSE,140,60,450,,97855088826,kit-teclado-mouse-logitech-mk220-wifi
A,Headset e Fones,7818136,2476,Headset Multilaser Ph049 Giant P2 Preto,280,Headset Multilaser Ph049 Giant P2 Preto,FALSE,3,0,TRUE,0,32.53,49.89,0,0,0,,,TRUE,FALSE,2476-1.jpg,2476-1.jpg,2476-1.jpg,0,409,2476.html,10,10,7898506454570,TRUE,FALSE,200,110,240,,7898506454570,fone-de-ouvido-multilaser-ph049-giant
A,Headset e Fones,7818135,2447,Headset Multilaser Ph073 P2 Preto/Vermelho,250,Headset Multilaser Ph073 P2 Preto/Vermelho,FALSE,69,0,TRUE,0,24.99,43.22,35.44,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,FALSE,2447-1.jpg,"2447-1.jpg,2447-2.jpg","2447-1.jpg,2447-2.jpg",0,409,2447.html,10,10,7898506460175,TRUE,FALSE,200,90,20,,7898506460175,fone-de-ouvido-multilaser-ph073
A,Armazenamento,7876425,2412,Hdd Externo 2.5 Seagate 1 Tb Expansion Usb 3.0 - Stjl1000400,300,Hdd Externo 2.5 Seagate 1 Tb Expansion Usb 3.0 - Stjl1000400,FALSE,1,0,TRUE,0,239.9,333.22,0,0,0,,,FALSE,FALSE,2412-1.jpg,"2412-1.jpg,2412-2.jpg,2412-3.jpg,2412-4.jpg","2412-1.jpg,2412-2.jpg,2412-3.jpg,2412-4.jpg",0,,2412.html,10,10,3660619408245,TRUE,FALSE,90,20,120,,3660619408245,hdd-externo-2-5-seagate-1-tb-expansion-usb-3-0-stjl1000400
A,Acessórios,7875381,2301,Trava Notebook C3tech Cs10 Com Segredo,400,Trava Notebook C3tech Cs10 Com Segredo,FALSE,5,0,TRUE,0,23.91,36.56,0,0,0,,,FALSE,FALSE,2301-2.jpg,"2301-2.jpg,2301-1.jpg","2301-2.jpg,2301-1.jpg",0,,2301.html,10,10,7898555210523,TRUE,FALSE,160,50,280,,7898555210523,trava-notebook-c3tech-cs10-com-segredo
